StudentID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
4813,Randy Moore Jr.,36,64,80,31,98,86
4814,Laurie Simmons,76,65,86,37,86,79
4815,Aarav Gupta,70,66,73,83,37,32
4816,Ananya Sharma,95,68,61,86,97,90
4817,Rahul Mehta,75,93,64,69,66,66
4818,Paul Williamson,98,79,62,93,46,93
4819,Lisa Reed,93,71,33,60,35,44
4820,Kevin Gilmore,86,48,57,69,82,61
4821,Rahul Reddy,62,57,41,84,72,34
4822,Richard Rivera,88,93,100,36,56,53
4823,Rahul Singh,77,39,72,96,40,84
4824,Garrett Gomez,92,42,55,49,39,37
4825,Aditya Gupta,31,64,88,96,66,74
4826,Jennifer Wilkinson,69,31,51,92,75,79
4827,Rahul Reddy,92,62,73,63,69,41
4828,Stephen Burns,67,51,50,78,65,88
4829,Tina Donovan,87,62,48,68,85,55
4830,Rahul Verma,83,39,36,34,83,97
4831,Siddharth Singh,60,75,41,62,85,96
4832,Vivaan Nair,42,42,92,69,64,47
4833,Ishika Gupta,97,83,95,30,70,41
4834,Justin Baker,81,51,47,86,69,48
4835,Alyssa Murray,62,57,45,83,70,58
4836,Siddharth Patel,84,77,68,34,88,89
4837,Jennifer Estrada,41,58,37,55,50,67
4838,Nicholas Pearson,47,40,73,53,61,44
4839,Melanie Johnson,80,35,76,46,70,37
4840,Vivaan Iyer,72,87,93,40,47,96
4841,Priya Singh,73,35,86,72,58,51
4842,Aarav Singh,60,72,94,91,79,75
4843,Riya Singh,58,51,49,85,80,60
4844,Amber Johnson,51,86,58,52,34,47
4845,Nicholas Harrington,30,77,79,50,33,31
4846,Ananya Nair,41,41,80,93,80,39
4847,Sarah Hernandez,71,53,38,33,68,66
4848,Donna Hughes,83,70,74,63,76,89
4849,Tyler Dalton,57,98,97,84,89,61
4850,Michael Marshall,78,55,67,89,82,81
4851,Michael Williams,100,78,90,84,66,56
4852,Linda Davis,74,87,30,85,79,94
4853,Rahul Choudhary,36,64,50,92,100,61
4854,Rahul Nair,79,85,76,32,34,48
4855,Aarav Patel,92,60,88,70,87,53
4856,Siddharth Reddy,98,69,83,63,40,54
4857,Riya Iyer,66,75,96,55,48,45
4858,Karan Sharma,56,30,31,79,46,83
4859,Ishika Gupta,54,46,67,64,62,58
4860,Aditya Sharma,100,78,82,52,81,35
4861,Riya Patel,75,50,40,71,73,57
4862,Ricardo Christian,58,30,58,70,85,70
4863,David Gonzalez,98,65,60,80,74,64
4864,Carrie Barry,33,92,67,61,42,73
4865,Riya Iyer,31,88,81,47,96,30
4866,Emily Crawford,95,84,100,39,95,55
4867,David Herrera MD,93,80,39,72,70,77
4868,Maria Livingston,73,63,89,47,67,45
4869,Riya Singh,66,46,62,40,64,30
4870,Riya Mehta,96,64,94,68,87,53
4871,Karan Reddy,97,42,41,63,92,31
4872,Kelly Hicks,59,81,59,57,95,46
4873,Kari Jacobs,38,68,69,95,58,38
4874,Aarav Nair,93,96,39,42,72,96
4875,Jesse Munoz,46,61,83,50,94,43
4876,Ishika Patel,70,95,60,83,45,40
4877,Paul Murray,32,78,62,69,68,64
4878,Ananya Iyer,79,83,75,36,77,89
4879,Christopher Buchanan,59,52,85,44,31,46
4880,Traci Smith,46,46,61,46,51,61
4881,Sandra Carey,37,75,52,38,67,76
4882,Heather Garrett,31,80,90,81,48,79
4883,Michelle Smith,35,38,44,47,43,49
4884,Karan Nair,45,59,35,41,41,95
4885,Peggy Giles,57,62,41,67,82,73
4886,Chad Schmidt,53,95,99,99,72,53
4887,Ishika Mehta,87,63,91,85,67,30
4888,Ishika Reddy,88,71,73,94,76,31
4889,Vivaan Nair,61,78,71,76,76,83
4890,Vivaan Mehta,30,100,34,65,94,50
4891,Karan Verma,81,78,65,33,95,59
4892,Siddharth Reddy,59,69,83,60,36,45
4893,Kathryn Waller,43,94,83,66,80,88
4894,Tyler Vaughan,78,57,62,51,80,88
4895,Vivaan Gupta,73,59,62,43,53,85
4896,Karan Reddy,98,70,31,89,50,67
4897,Jessica Curry,49,42,89,57,58,75
4898,Ananya Choudhary,44,65,81,41,74,37
4899,Ricky Lyons,71,87,76,32,85,67
4900,Cody Smith,76,92,62,30,44,31
4901,Siddharth Gupta,94,60,68,48,77,37
4902,Christian Rodriguez,50,70,35,92,90,82
4903,Aarav Singh,53,41,77,99,77,39
4904,Ananya Singh,77,96,33,66,69,53
4905,Mary Stephens,54,88,75,59,72,87
4906,Ishika Verma,54,47,75,80,55,56
4907,Siddharth Choudhary,62,30,93,31,50,50
4908,Joan Pierce,77,98,62,78,89,67
4909,Crystal Rich,70,97,45,71,73,100
4910,Aditya Reddy,38,38,55,96,83,92
4911,Sara Ali,91,67,65,61,55,100
4912,Ishika Nair,58,30,76,64,96,96
4913,Karan Mehta,54,32,69,56,60,37
4914,Timothy Rowe,94,83,37,63,72,58
4915,Ananya Nair,36,52,91,88,99,64
4916,Vivaan Sharma,89,78,67,99,78,71
4917,Lauren Smith,61,76,76,84,67,33
4918,Ananya Verma,76,85,73,38,47,37
4919,Cindy Watson,40,95,99,69,62,83
4920,Michael Huffman,37,95,44,43,95,72
4921,Riya Sharma,70,93,90,89,87,84
4922,Ishika Reddy,50,85,56,59,49,45
4923,Rahul Patel,73,80,80,75,63,87
4924,Siddharth Mehta,73,62,31,30,35,49
4925,Mary Santana,45,59,53,39,80,78
4926,Maria Bond,66,74,78,31,63,80
4927,Rahul Gupta,51,78,100,81,62,91
4928,Riya Nair,89,61,45,55,66,38
4929,Stephanie Adams,53,95,74,47,52,44
4930,Lonnie Holt,79,82,97,60,56,84
4931,Rahul Iyer,57,54,72,63,38,65
4932,Christine Freeman,92,31,59,64,55,34
4933,Stephanie Romero,79,41,31,78,93,84
4934,Jenna Sullivan,53,42,80,96,68,88
4935,Anne Beck,30,85,88,100,60,52
4936,Juan Snow,95,76,42,55,87,49
4937,Riya Verma,79,73,74,67,55,59
4938,Angel Lin,69,46,46,80,36,89
4939,Autumn Ward,41,85,48,93,61,42
4940,Christina Miller,49,50,99,43,45,38
4941,Priya Iyer,100,70,91,33,80,52
4942,Dean Stevenson,62,91,68,69,90,44
4943,Marilyn Smith,56,51,37,99,65,51
4944,Rahul Iyer,49,88,37,36,81,84
4945,Aditya Choudhary,60,91,71,95,83,75
4946,John Ali,62,58,100,74,51,60
4947,Vivaan Iyer,58,40,31,72,52,59
4948,Ananya Singh,100,54,86,73,84,40
4949,Karan Reddy,35,52,51,91,38,56
4950,Vivaan Singh,93,54,94,42,89,50
4951,Sarah Williams,80,68,70,67,41,71
4952,Melinda Atkins,59,86,55,45,45,36
4953,Aditya Sharma,83,41,61,88,98,94
4954,Ishika Iyer,59,53,57,84,93,91
4955,Stephanie Rogers,84,93,60,70,40,90
4956,Jon Johnson,57,61,91,91,90,67
4957,Ananya Patel,47,86,66,86,52,71
4958,Charles Reyes,82,43,84,48,40,34
4959,Siddharth Mehta,74,46,81,63,68,54
4960,Aarav Iyer,70,46,38,63,86,32
4961,Aarav Sharma,92,57,62,54,95,79
4962,Derrick Sims,71,64,97,44,91,34
4963,Brent Tucker,71,57,83,89,48,36
4964,Ananya Iyer,100,46,89,76,49,54
4965,Luis Wang,53,60,71,62,36,87
4966,Aarav Nair,99,91,43,87,53,55
4967,Aditya Singh,38,60,55,41,38,83
4968,Aditya Verma,75,34,100,99,66,89
4969,Jessica Hernandez,49,57,85,62,63,85
4970,Aditya Singh,57,69,69,42,44,51
4971,Aarav Verma,61,52,88,32,38,55
4972,Melissa Mays,87,57,55,37,31,84
4973,Maria Matthews,62,46,99,52,40,71
4974,Melissa Hart,46,56,73,83,81,51
4975,Siddharth Sharma,93,96,55,40,65,96
4976,Scott Douglas,37,47,60,39,63,97
4977,Eric Smith,38,68,49,37,74,97
4978,Karan Sharma,96,58,84,96,88,77
4979,Ishika Choudhary,40,35,45,91,63,95
4980,Monica Gallegos,38,31,66,71,50,30
4981,Charles Coffey,60,78,76,31,56,65
4982,Aarav Reddy,77,72,34,67,49,73
4983,Aarav Mehta,89,40,93,32,72,79
4984,Vivaan Choudhary,70,71,37,52,97,90
4985,Ishika Mehta,68,95,35,48,68,56
4986,Aditya Iyer,40,32,33,98,33,88
4987,Priya Reddy,62,64,63,36,91,96
4988,Aarav Singh,47,39,51,76,50,73
4989,Aditya Iyer,81,58,37,88,94,93
4990,Wendy Spence,38,67,66,88,36,51
4991,Wendy Phillips,87,100,79,67,92,70
4992,Juan Martin,83,52,61,65,36,73
4993,Jeffrey Carr,31,66,62,53,70,72
4994,Priya Iyer,94,76,85,38,66,50
4995,Aditya Verma,95,90,77,47,90,89
4996,Patricia Gomez,69,33,32,96,85,53
4997,Jackson White,52,82,52,35,100,73
4998,Siddharth Patel,49,47,44,30,81,99
4999,John Baker,95,42,79,90,32,100
5000,Deborah Patton,86,81,56,86,91,90
5001,Dillon Kerr,37,30,68,32,92,52
5002,Anthony Kelley,59,91,86,93,37,85
5003,Ishika Verma,89,72,95,47,34,45
5004,Vivaan Sharma,33,30,83,100,74,64
5005,Karan Sharma,35,35,87,66,80,65
5006,Aditya Nair,64,94,57,32,81,85
5007,Leah Martinez,90,93,63,41,71,73
5008,Riya Singh,96,82,38,78,41,78
5009,Ananya Singh,31,72,94,54,48,34
5010,Karan Verma,98,37,60,52,30,92
5011,Vivaan Nair,68,90,78,62,30,33
5012,Michelle Hughes,50,43,80,90,78,58
5013,Brad Gallegos,96,72,69,39,78,98
5014,Lindsay Ferguson DDS,60,47,91,34,37,85
5015,Aaron Fletcher,89,85,30,94,49,38
5016,Kenneth Rice,99,90,47,61,35,31
5017,Vanessa Richardson,76,77,98,60,72,90
5018,Ashley Mcclain,74,69,80,94,96,50
5019,Siddharth Singh,96,86,49,73,79,55
5020,Jessica Dominguez,35,82,47,73,62,65
5021,Tara Espinoza,33,75,88,87,60,56
5022,George Smith,42,80,30,95,41,88
5023,Scott Holland,87,58,56,79,41,71
5024,Haley Soto,75,65,45,51,43,77
5025,Erik Kennedy,57,74,81,55,48,89
5026,Rahul Choudhary,87,84,67,98,79,70
5027,Matthew Cline,90,52,80,53,58,65
5028,Joshua Munoz,48,41,62,45,31,31
5029,Sean Russell,90,70,33,96,97,78
5030,Kimberly Cummings,39,53,72,63,77,39
5031,Caleb Mendez,63,86,56,34,78,64
5032,Lawrence Holland,53,57,65,72,38,43
5033,Gregory Conway,89,34,91,77,49,53
5034,Priya Mehta,44,74,82,80,49,71
5035,Priya Patel,83,63,35,75,95,88
5036,Kelly Mitchell,77,46,71,46,98,53
5037,Shane Kennedy,64,57,76,84,94,58
5038,Priya Choudhary,97,62,69,69,86,73
5039,Karan Verma,35,94,75,70,74,38
5040,Derek Garcia,40,99,53,88,34,57
5041,Ishika Mehta,47,65,98,44,54,52
5042,Christopher Lambert,80,45,32,57,78,81
5043,Shannon Lopez,38,81,89,84,57,55
5044,Vivaan Nair,100,36,41,86,42,83
5045,Karan Gupta,78,99,99,92,39,47
5046,Ishika Choudhary,89,73,33,43,96,46
5047,Aditya Nair,62,85,51,57,36,62
5048,Brenda Kim,96,96,88,72,62,55
5049,Karan Nair,49,62,62,57,36,70
5050,Stephanie Rose,31,45,76,44,50,56
5051,Roy Moon,87,85,99,39,62,56
5052,Riya Patel,82,94,85,33,67,47
5053,Rahul Iyer,74,77,76,90,42,88
5054,Aarav Singh,87,49,58,58,40,99
5055,Tina Johnson,75,58,87,76,35,47
5056,Emily Turner,63,49,88,100,35,64
5057,Riya Iyer,53,52,99,90,76,81
5058,Siddharth Reddy,30,81,93,97,54,86
5059,Riya Gupta,91,31,74,55,100,52
5060,Ananya Patel,61,94,46,86,52,65
5061,Jacqueline Wagner,57,96,90,70,52,95
5062,Lauren Crawford,94,96,54,81,73,74
5063,Jade Ortiz,37,53,72,30,53,67
5064,Ishika Gupta,58,61,50,61,91,84
5065,Aditya Gupta,34,97,94,100,85,94
5066,Jillian Oliver,36,41,99,69,54,85
5067,Vanessa Harper,40,48,48,58,96,64
5068,Ebony Fitzgerald,51,77,99,71,88,49
5069,Larry Lee,63,55,51,72,90,47
5070,James Dunn,62,59,63,88,84,49
5071,Aarav Reddy,70,73,51,85,90,46
5072,Thomas Miller,70,55,91,61,99,72
5073,Angela Rodriguez,45,95,38,45,54,81
5074,Nicholas Lopez,79,99,84,98,99,62
5075,Ishika Verma,78,50,83,78,44,41
5076,Priya Singh,78,43,31,61,32,86
5077,Siddharth Reddy,58,85,56,58,37,78
5078,Riya Nair,48,75,41,44,84,98
5079,Priya Nair,97,72,70,32,84,83
5080,Briana Brown,46,79,47,76,41,64
5081,Aditya Singh,91,97,64,59,65,57
5082,Claudia Moore,83,77,97,34,34,78
5083,Ananya Mehta,44,52,83,55,92,93
5084,Siddharth Verma,81,88,42,43,43,90
5085,Michael Dunn,64,73,37,99,44,95
5086,Rahul Sharma,36,80,96,48,99,80
5087,Alison Weeks,32,47,94,86,62,85
5088,Riya Reddy,98,90,40,90,62,93
5089,Vivaan Iyer,72,31,35,75,53,98
5090,Matthew Butler,45,49,73,35,100,85
5091,Aditya Mehta,89,52,45,53,48,94
5092,Karen Gutierrez,62,47,83,81,84,76
5093,Riya Sharma,69,77,97,94,76,91
5094,Melissa Johnson,65,58,82,60,57,70
5095,Ananya Verma,76,89,54,44,61,55
5096,Riya Mehta,52,73,66,33,98,59
5097,Aditya Gupta,69,88,76,69,57,79
5098,Ronald Flores,70,56,95,52,78,41
5099,Ananya Patel,41,93,32,46,40,90
5100,Vivaan Patel,55,98,90,42,69,75
5101,Aditya Mehta,70,43,97,40,54,32
5102,Karan Gupta,87,76,33,59,87,89
5103,Aditya Patel,45,57,98,30,93,64
5104,Jacob Roberts,34,36,43,64,74,77
5105,Ananya Mehta,74,64,85,47,68,90
5106,Ray Lee,37,66,43,91,76,89
5107,Aarav Singh,57,86,34,84,100,70
5108,Ananya Mehta,31,32,86,87,94,63
5109,Ananya Reddy,81,30,43,63,42,100
5110,Elizabeth Blankenship,66,32,37,33,42,42
5111,Priya Patel,55,76,85,100,86,39
5112,Karan Gupta,67,81,93,66,64,80
5113,Scott Jacobson,93,64,54,86,68,52
5114,Rahul Iyer,64,32,76,45,93,63
5115,Vivaan Singh,50,54,33,99,82,88
5116,Aarav Verma,90,54,78,57,70,75
5117,Aarav Mehta,50,61,47,80,80,47
5118,Cindy Shaw,97,73,34,100,83,60
5119,Marcus Jones,92,37,60,54,43,100
5120,Sherry Smith,41,39,31,76,98,30
5121,Aarav Singh,79,46,87,94,34,42
5122,Ryan Glover,75,77,68,82,56,42
5123,Riya Iyer,76,100,62,47,34,59
5124,William Cain,41,67,60,87,38,36
5125,Vivaan Verma,51,98,30,34,83,79
5126,Bruce Hubbard,39,96,95,97,35,31
5127,Rahul Patel,60,84,74,82,89,95
5128,Karan Choudhary,33,92,45,56,58,86
5129,William Wright,63,34,69,41,40,53
5130,Charles Martinez,65,90,38,82,65,47
5131,Siddharth Nair,99,69,91,52,97,52
5132,Joseph Young,33,86,76,70,45,87
5133,Riya Choudhary,77,96,78,76,79,30
5134,Susan Turner,30,88,59,38,45,48
5135,Casey Drake,54,52,94,47,84,30
5136,Sarah Lewis,72,30,100,49,52,48
5137,Kathleen Spencer,100,75,72,47,52,56
5138,Rachael Cherry,50,90,96,99,54,36
5139,Timothy Robbins,73,84,54,42,100,77
5140,Bradley Robles,78,94,66,52,31,69
5141,Jason Hendricks,34,63,89,93,66,83
5142,Robert Burke,48,48,42,90,96,87
5143,Priya Gupta,69,63,34,42,62,94
5144,Matthew Marshall,65,85,70,95,58,31
5145,Heather Stephens,81,69,37,39,49,52
5146,Courtney Brown,79,30,99,61,77,90
5147,Heidi House,61,79,43,46,34,34
5148,Amy Carlson DVM,81,44,74,91,33,82
5149,Christopher Douglas,55,80,98,87,41,66
5150,Aarav Sharma,92,89,87,56,74,47
5151,Kelsey Joseph,42,37,82,66,98,30
5152,Aditya Verma,34,32,44,69,34,59
5153,Patrick Delgado,99,40,49,40,33,74
5154,Ananya Patel,44,77,68,70,97,83
5155,Aarav Singh,96,40,64,64,99,39
5156,Siddharth Patel,32,81,51,85,34,41
5157,Kathy Nguyen,58,55,41,84,47,74
5158,Kristin Smith,51,42,67,32,96,59
5159,Riya Sharma,32,42,54,96,71,90
5160,Aditya Choudhary,91,49,53,52,41,62
5161,Laura Ramirez,31,40,91,50,70,66
5162,Riya Nair,86,52,99,70,75,81
5163,Vanessa Daniel,85,41,70,83,88,68
5164,Rhonda Webb,77,52,88,94,55,84
5165,Jacob Medina,57,95,71,42,34,34
5166,Siddharth Gupta,84,30,48,93,54,59
5167,Ishika Iyer,56,57,72,33,35,69
5168,Aditya Reddy,57,72,84,75,43,78
5169,Priya Nair,86,41,98,46,46,48
5170,Rahul Reddy,66,49,63,82,76,72
5171,Siddharth Sharma,87,39,37,36,62,36
5172,Ananya Patel,68,34,97,73,92,40
5173,David Martinez,91,32,83,50,70,36
5174,Rahul Gupta,39,77,30,60,65,74
5175,Debra Lewis,74,59,95,64,54,87
5176,James Dickerson,33,94,73,31,82,69
5177,Timothy Adkins,84,96,52,73,39,64
5178,Aarav Reddy,74,33,35,45,34,71
5179,Riya Mehta,35,43,53,56,96,49
5180,Nicole Jackson,96,48,54,80,36,52
5181,Rahul Reddy,80,37,33,100,71,89
5182,Tanner George,85,84,97,93,59,96
5183,Andrew Ortiz,60,71,84,60,32,99
5184,Chad Wright,33,36,45,81,34,72
5185,Dr. Anthony Wagner DDS,37,73,74,39,36,67
5186,Donna Pham,65,86,100,32,38,56
5187,Riya Sharma,62,61,52,56,67,61
5188,Aditya Patel,74,71,91,71,85,82
5189,Jessica West,78,39,84,65,60,47
5190,Claudia Romero,96,87,91,34,54,78
5191,Aditya Sharma,61,42,93,73,70,45
5192,Karan Patel,92,31,96,66,98,55
5193,Ishika Sharma,30,97,62,81,68,64
5194,Robert Wheeler,96,47,71,72,94,91
5195,Tina Patrick,30,93,41,42,74,90
5196,Lisa Flowers,89,74,100,64,89,68
5197,Brian Green,66,71,100,95,52,99
5198,Vivaan Reddy,83,100,87,60,65,42
5199,Riya Reddy,79,35,67,89,33,51
5200,Karan Reddy,39,91,98,60,84,67
5201,Siddharth Choudhary,51,42,40,45,87,95
5202,Aditya Sharma,64,95,94,100,30,45
5203,Leslie Anderson,97,32,62,40,100,49
5204,Aarav Mehta,59,33,62,65,45,100
5205,Steven Miller,55,64,47,77,82,32
5206,Karan Mehta,70,69,53,31,89,56
5207,Roger Perez,37,32,83,95,35,33
5208,Stephanie Johnson,33,42,84,98,83,55
5209,Karan Sharma,61,99,55,75,52,61
5210,Ishika Iyer,40,79,57,94,90,54
5211,James Sanchez,51,68,48,78,55,38
5212,Rahul Nair,53,40,82,86,66,64
5213,Samantha Evans,80,35,70,69,41,60
5214,Brandy Riley,61,33,88,84,52,32
5215,Aarav Patel,87,38,49,47,58,81
5216,Mr. Jeff Sanchez,30,42,69,90,43,99
5217,Ananya Reddy,40,59,54,53,62,96
5218,Siddharth Verma,97,77,65,41,64,56
5219,Richard Brooks,95,46,40,30,71,57
5220,Ananya Mehta,37,85,56,67,79,78
5221,Kyle Mcclain,98,90,49,55,76,77
5222,Vivaan Reddy,30,54,75,80,62,34
5223,Jordan Grant,36,58,69,100,36,86
5224,Karan Singh,64,76,85,35,49,70
5225,Priya Iyer,49,85,60,33,31,50
5226,Yesenia Lopez,73,98,57,94,97,67
5227,Riya Singh,84,99,34,61,62,42
5228,Christopher Marshall,31,99,88,56,57,61
5229,Ishika Gupta,50,45,70,77,60,99
5230,Ishika Verma,45,33,43,61,61,93
5231,Christine Kelly,49,86,92,47,41,100
5232,Karan Sharma,46,87,75,75,75,68
5233,Charlene Murphy,70,92,38,85,30,90
5234,Rahul Choudhary,42,63,82,47,82,79
5235,Rahul Nair,44,90,38,63,96,93
5236,Aditya Iyer,98,99,34,59,49,55
5237,Ishika Sharma,98,41,45,30,78,60
5238,Aditya Iyer,55,50,40,100,46,73
5239,Aarav Reddy,84,82,98,87,78,40
5240,Priya Sharma,70,69,78,58,55,82
5241,Priya Mehta,71,92,50,76,94,96
5242,Aarav Gupta,85,39,51,30,85,81
5243,Derek Newman,46,93,72,63,53,59
5244,Donna Malone,47,37,77,86,45,73
5245,Ananya Singh,99,70,98,39,43,72
5246,Siddharth Nair,48,40,96,71,99,76
5247,Aarav Mehta,55,46,86,56,62,37
5248,Alexander Myers,36,56,75,47,77,57
5249,Priya Choudhary,47,61,94,87,50,62
5250,Aditya Gupta,47,54,31,44,51,73
5251,Rahul Verma,58,54,41,37,30,95
5252,Danielle Lambert,33,94,99,59,49,41
5253,Steven Simmons,46,91,38,35,68,90
5254,Albert Guzman,37,74,62,48,76,49
5255,Charles Stokes,96,60,66,37,58,34
5256,Riya Choudhary,84,30,61,86,75,99
5257,Andre Phillips,36,77,91,94,87,42
5258,Rahul Iyer,78,78,36,86,80,58
5259,Cheryl Thomas,66,79,88,41,42,88
5260,Siddharth Patel,96,82,74,82,32,37
5261,Matthew Navarro,30,65,76,55,72,47
5262,Riya Nair,46,82,30,89,90,75
5263,Aarav Sharma,79,68,93,79,57,75
5264,Ananya Nair,91,78,86,60,89,68
5265,Aarav Patel,84,66,67,84,85,60
5266,Tyler Jenkins,87,61,38,57,36,80
5267,Vivaan Mehta,93,64,45,88,93,79
5268,Scott Short,100,59,31,55,33,92
5269,Brian Bishop,31,97,83,43,71,81
5270,Rahul Gupta,91,48,72,78,92,96
5271,Rahul Choudhary,95,97,45,43,81,30
5272,Travis Hart,42,93,72,56,62,96
5273,Lisa Church,63,40,86,53,54,63
5274,Lisa Cannon,35,32,51,32,49,90
5275,Rahul Choudhary,78,67,60,62,56,75
5276,Aarav Nair,65,95,96,31,39,94
5277,Karan Choudhary,54,73,57,47,72,78
5278,Nicole Aguilar,83,53,82,92,88,34
5279,Brittany Lutz,68,66,96,74,99,82
5280,Chad Greer,74,34,50,68,66,35
5281,Andrew Martin,73,57,65,48,63,61
5282,David Lewis,75,53,77,86,80,59
5283,Vivaan Choudhary,75,34,83,66,59,62
5284,Riya Nair,93,99,77,81,74,71
5285,Aditya Reddy,59,93,79,52,62,48
5286,Aarav Reddy,75,91,38,53,69,99
5287,Henry Davis,61,36,67,33,33,30
5288,Ishika Nair,37,62,80,39,83,39
5289,Rahul Sharma,68,35,94,56,30,78
5290,Priya Patel,67,75,84,80,53,70
5291,Ananya Verma,52,39,33,69,40,96
5292,Rahul Singh,80,39,82,40,32,77
5293,Priya Patel,82,90,81,38,66,39
5294,Siddharth Choudhary,83,51,71,69,35,56
5295,Joseph Richardson,89,91,44,40,83,37
5296,Erica Perry,59,88,47,79,63,90
5297,Mark Melton,76,62,46,64,39,57
5298,Priya Sharma,99,73,72,69,88,41
5299,Dawn Burns,46,96,58,92,88,93
5300,Siddharth Iyer,69,74,83,93,32,52
5301,Karan Singh,48,61,33,30,68,78
5302,Priya Reddy,37,68,93,86,92,91
5303,Kimberly Mcclure,80,40,47,41,85,88
5304,Mrs. Ashley Park DDS,78,38,80,41,44,48
5305,Mallory Thomas,81,50,36,92,94,38
5306,Jeremy Wolfe,76,32,54,52,30,33
5307,Riya Reddy,76,53,98,91,83,88
5308,Jeffrey Smith,56,38,52,86,78,61
5309,Edward Ellison,39,48,45,59,86,83
5310,Kayla Joyce,83,57,31,86,76,53
5311,Aditya Singh,86,94,51,92,79,62
5312,Priya Reddy,66,49,98,39,95,35
5313,James Clark,41,76,77,69,76,38
5314,Riya Reddy,59,32,88,38,44,53
5315,Ishika Mehta,81,57,59,92,60,31
5316,Ashley Cooper,66,48,35,49,86,62
5317,Travis Chen,38,89,97,33,30,82
5318,Rahul Sharma,89,33,75,84,80,48
5319,Aditya Gupta,84,43,90,81,87,78
5320,Linda Davidson,80,76,93,33,31,71
5321,Kathleen Howard,91,80,31,31,54,75
5322,Julie Rodgers,86,65,40,49,67,98
5323,Jeremy Allison,42,43,50,66,49,53
5324,Rahul Verma,39,44,88,61,62,41
5325,Roger Lee,74,39,67,51,30,79
5326,Siddharth Verma,84,69,67,62,58,45
5327,Jessica Davis,55,81,75,99,73,65
5328,Rahul Patel,36,84,42,77,44,92
5329,Aarav Choudhary,99,35,44,37,85,51
5330,Vivaan Sharma,45,43,32,35,72,48
5331,Yolanda Kramer,75,34,45,94,72,61
5332,Deborah Mcmahon,72,82,60,79,62,63
5333,Antonio Anderson,65,71,74,51,73,82
5334,Daniel Strickland,84,74,39,44,96,58
5335,Aarav Iyer,93,41,81,39,39,100
5336,Ananya Reddy,68,42,37,35,35,43
5337,Jackson Porter,56,80,73,69,42,68
5338,Karan Gupta,53,71,91,96,46,33
5339,Alfred Ramos,77,66,62,32,79,75
5340,Miss Sharon Coffey MD,80,76,65,85,65,83
5341,Gregory Delacruz,67,63,67,45,64,79
5342,Aditya Nair,63,66,34,56,100,79
5343,Elizabeth Ramos,98,55,63,36,80,68
5344,Gina Wallace,34,54,93,55,48,43
5345,Selena Fields,72,39,63,67,59,35
5346,Karen Gonzalez,50,48,100,95,92,30
5347,Lisa Williamson,90,70,62,64,36,40
5348,Sandra Gibbs,41,60,72,82,50,41
5349,Kayla Hernandez,72,62,80,53,79,60
5350,Riya Choudhary,64,95,63,79,66,34
5351,Rahul Singh,56,50,94,79,89,53
5352,Michael Martin,30,62,53,39,33,54
5353,Andrew Patel,79,92,69,81,95,32
5354,Rahul Patel,55,79,77,32,48,69
5355,Edward Wilson,53,64,45,77,54,98
5356,Karan Mehta,66,80,45,90,58,93
5357,Kyle Mendoza,93,66,98,42,81,93
5358,Rahul Mehta,81,91,79,63,65,34
5359,Kelly Sampson,86,53,83,68,68,87
5360,Edward Spears,43,51,49,92,58,62
5361,Jonathan Nichols,36,34,81,39,67,88
5362,Siddharth Patel,84,38,97,35,52,93
5363,Ishika Nair,73,51,80,43,65,78
5364,Aarav Nair,74,84,68,85,81,73
5365,Aarav Singh,82,49,84,46,44,37
5366,Aarav Patel,59,67,96,61,79,37
5367,Aarav Reddy,31,75,57,41,100,69
5368,Aarav Reddy,45,82,52,42,71,37
5369,Vivaan Mehta,98,63,90,49,90,64
5370,Siddharth Patel,57,86,93,54,61,43
5371,Jennifer Ruiz DVM,32,56,86,90,66,78
5372,Joe Ramirez,88,39,94,96,100,72
5373,Crystal Reed,54,80,54,59,89,75
5374,Ishika Iyer,35,51,76,35,92,66
5375,Riya Choudhary,87,75,54,95,48,90
5376,Jeanette Beck,45,65,81,43,82,85
5377,Karan Sharma,61,64,80,64,92,87
5378,Ananya Choudhary,93,90,56,41,71,49
5379,Rahul Singh,51,53,35,84,45,76
5380,Ishika Singh,66,59,64,31,97,78
5381,Mrs. Kim Gray,36,91,41,30,95,31
5382,Lance Chase,79,79,41,77,89,77
5383,Aditya Reddy,86,79,54,50,98,76
5384,Carlos Williams,86,85,79,32,85,52
5385,Aditya Mehta,46,52,97,94,30,60
5386,Siddharth Patel,32,58,53,81,40,74
5387,Amy Gonzalez,52,37,47,38,46,82
5388,Ananya Mehta,81,53,46,65,89,84
5389,Siddharth Gupta,75,37,40,90,88,93
5390,Priya Patel,55,40,89,37,75,51
5391,Siddharth Reddy,76,94,53,82,55,63
5392,Aarav Iyer,75,67,48,58,76,37
5393,Ishika Singh,55,73,33,33,75,37
5394,Ananya Mehta,92,83,78,57,91,88
5395,Marissa Martin,33,44,95,73,30,46
5396,Ananya Iyer,43,45,67,95,31,48
5397,Rahul Patel,79,52,82,65,62,34
5398,Vivaan Iyer,32,68,73,51,48,55
5399,Jessica Conner,38,53,80,78,44,97
5400,Shannon Pitts,55,46,76,88,52,48
5401,Anne Andrews,80,66,78,96,42,68
5402,Steven Fleming,40,89,45,76,93,95
5403,Karan Patel,46,73,54,52,44,48
5404,Kyle Douglas,50,88,89,44,44,81
